Customer_ID,Age,Gender,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn
1233,45.0,Female,113814.0,5222.73,14.0,62,84.2376142398527,1.0,8,4.0,79,Yes,Ignored,Stayed
1234,32.0,Female,64757.0,1452.64,6.0,29,50.09101837849562,1.0,7,1.5,325,No,Ignored,Stayed
1235,37.0,Female,25793.0,11163.25,12.0,28,398.68758645248346,3.0,2,5.0,112,No,Ignored,Churn
1236,42.0,Male,10000000.0,12331.94,1.0,29,425.2393771547928,1.0,6,3.0,235,No,Unsubscribed,Stayed
1237,41.0,Male,98356.0,8761.04,4.0,27,324.48307506137803,4.0,9,2.0,304,Yes,Responded,Stayed
1238,42.0,Male,126239.0,12443.15,14.0,63,197.5103628738448,11.0,6,4.0,210,Yes,Ignored,Stayed
1239,54.0,Female,54773.0,13123.31,1.0,38,345.3503361488212,4.0,1,3.0,264,No,Responded,Stayed
1240,35.0,Female,105140.0,15661.7,12.0,64,244.71398782449455,3.0,3,1.5,235,Yes,Ignored,Churn
1241,18.0,Female,81997.0,28810.72,13.0,63,457.3129773283441,1.0,5,4.0,138,Yes,Responded,Stayed
1242,41.0,Female,74131.0,10924.46,8.0,45,242.76567653768183,3.0,9,4.0,230,No,Ignored,Stayed
1243,33.0,Female,52245.0,20263.15,5.0,52,389.6759416434061,8.0,1,2.0,224,Yes,Responded,Stayed
1244,34.0,Male,40093.0,11707.38,12.0,40,292.6844059221763,4.0,3,4.0,228,No,Ignored,Stayed
1245,50.0,Male,129781.0,11745.2,11.0,26,451.7385020221288,3.0,8,5.0,226,Yes,Responded,Stayed
1246,50.0,Male,132217.0,3369.91,8.0,25,134.79621333547666,3.0,1,4.0,288,Yes,Ignored,Stayed
1247,34.0,Female,66473.0,10223.79,11.0,67,152.5939159880735,12.0,4,4.0,68,Yes,Ignored,Stayed
1248,35.0,Male,43091.0,13247.67,6.0,36,367.9909615635452,0.0,8,4.0,282,Yes,Ignored,Stayed
1249,23.0,woman,136634.0,3610.92,2.0,19,190.0485271237024,1.0,4,5.0,294,No,Responded,Stayed
1250,37.0,M,64254.0,3086.36,14.0,31,99.55989431367485,4.0,7,3.0,235,No,Ignored,Stayed
1251,18.0,Female,48328.0,11143.59,4.0,43,259.15328023965105,7.0,9,4.0,332,Yes,Ignored,Stayed
1252,48.0,M,143765.0,804.34,2.0,30,26.81122370996825,3.0,2,4.0,125,No,Unsubscribed,Stayed
1253,38.0,Female,131086.0,6958.63,14.0,29,239.95263218856024,0.0,3,4.0,342,No,Ignored,Stayed
1254,21.0,Female,28155.0,26814.58,12.0,66,406.28149855505353,4.0,7,5.0,360,No,Responded,Churn
1255,33.0,Female,103596.0,16295.9,13.0,36,452.6638863881288,5.0,7,5.0,34,No,Ignored,Stayed
1256,39.0,Male,29171.0,17512.1,4.0,38,460.8446874297961,0.0,6,4.0,206,No,Unsubscribed,Stayed
1257,18.0,Female,83232.0,21194.72,10.0,46,460.7547616042098,3.0,6,4.0,203,True,Ignored,Stayed
1258,64.0,Male,10000000.0,29456.83875,13.0,67,476.2204018761419,4.0,7,4.0,99,Yes,Responded,Churn
1259,53.0,Female,27812.0,9469.81,5.0,24,394.5754414433032,1.0,3,4.0,116,Yes,Ignored,Stayed
1260,37.0,Female,33869.0,3790.92,12.0,70,54.15597688324775,3.0,9,5.0,195,Y,Responded,Churn
1261,53.0,Male,104995.0,17616.96,3.0,40,440.4238800881874,6.0,4,3.0,279,No,Ignored,Stayed
1262,51.0,Female,52252.0,1109.39,9.0,24,46.2245216004667,1.0,7,3.0,85,Yes,Ignored,Churn
1263,50.0,Female,46564.0,15318.52,13.0,49,312.62288559531294,4.0,8,3.0,206,Yes,Ignored,Stayed
1264,22.0,M,146479.0,7931.88,8.0,38,208.7336964934027,4.0,7,4.0,59,Yes,Responded,Churn
1265,41.0,Male,89087.0,6188.97,10.0,42,147.35654602662413,3.0,3,4.0,123,No,Ignored,Stayed
1266,18.0,Female,97603.0,10123.51,1.0,43,235.43054995837088,1.0,7,2.0,198,No,Ignored,Stayed
1267,33.0,Female,104444.0,3795.29,9.0,31,122.42880702833098,3.0,3,2.0,337,Y,Responded,Stayed
1268,50.0,Female,73312.0,1258.0,1.0,5,251.6002017129731,1.0,3,3.0,339,No,Ignored,Stayed
1269,56.0,Male,10000000.0,21023.3,11.0,51,412.22150816748086,8.0,0,5.0,339,Yes,Ignored,Stayed
1270,45.0,Male,133903.0,29456.83875,14.0,63,477.1842160101664,10.0,9,5.0,95,Yes,Ignored,Stayed
1271,55.0,Female,134615.0,7281.55,7.0,17,428.3265250903262,2.0,2,4.0,328,Yes,Ignored,Stayed
1272,49.0,M,117562.0,19220.69,12.0,41,468.7973272826074,3.0,8,5.0,69,Yes,Responded,Stayed
1273,67.0,F,46049.0,15231.88,14.0,75,203.0916998783895,0.0,3,4.0,79,Yes,Responded,Stayed
1274,30.0,Female,42931.0,7631.66,13.0,50,152.63317206360972,9.0,8,5.0,218,Yes,Unsubscribed,Churn
1275,45.0,Female,133745.0,8916.39,10.0,40,222.90974570908747,3.0,6,3.0,266,Yes,Responded,Stayed
1276,40.0,Female,$108229.0,11770.34,6.0,38,309.74585626850006,6.0,5,1.5,41,Yes,Ignored,Stayed
1277,20.0,Male,101730.0,7845.03,6.0,27,290.55678609380584,0.0,0,4.0,326,Yes,Ignored,Stayed
1278,52.0,Female,94816.0,7537.94,3.0,32,235.56067760525443,4.0,5,5.0,248,Yes,Responded,Stayed
1279,36.0,Female,102736.0,25435.77,9.0,54,471.03272542088393,3.0,3,4.0,46,Yes,Ignored,Stayed
1280,39.0,Male,102289.0,25491.96,11.0,57,447.22737222332125,4.0,8,4.0,271,No,Ignored,Stayed
1281,69.0,Female,82956.0,6360.74,8.0,55,115.6497615040644,6.0,3,1.5,63,Yes,Ignored,Churn
1282,48.0,Female,10000000.0,3577.59,13.0,29,123.36530306362526,0.0,1,3.0,138,No,Ignored,Stayed
1283,53.0,Male,20869.0,7838.57,1.0,29,270.29553160010244,3.0,9,4.0,107,Yes,Ignored,Stayed
1284,29.0,Female,106664.0,5436.07,2.0,25,217.44294391958903,1.0,5,4.0,114,No,Unsubscribed,Churn
1285,31.0,Male,27352.0,9099.35,13.0,30,303.3116763924285,6.0,5,1.5,207,Yes,Responded,Churn
1286,-1.5,Male,87173.0,3201.73,6.0,33,97.02205485018868,4.0,0,2.0,21,No,Responded,Stayed
1287,60.0,M,22187.0,13627.34,12.0,51,267.2027166606671,6.0,8,3.0,319,Yes,Responded,Stayed
1288,36.0,Male,143446.0,14879.34,5.0,46,323.4639669218955,0.0,9,3.0,336,True,Ignored,Stayed
1289,42.0,Male,112789.0,23114.04,5.0,52,444.5007425710263,6.0,2,4.0,214,Yes,Ignored,Stayed
1290,82.5,Female,52115.0,5860.86,7.0,59,99.33655526861956,7.0,4,4.0,134,True,Ignored,Stayed
1291,25.0,Female,61458.0,12335.82,14.0,38,324.62684311394264,2.0,3,2.0,234,No,Ignored,Churn
1292,18.0,Male,69298.0,10252.1,6.0,27,379.7074173445564,2.0,8,4.0,19,No,Ignored,Stayed
1293,30.0,Female,21920.0,9094.86,2.0,33,275.6019518796713,4.0,0,4.0,317,Yes,Ignored,Stayed
1294,24.0,Male,78692.0,23865.09,10.0,69,345.87090803736345,9.0,0,5.0,193,Yes,Responded,Churn
1295,79.0,Female,30655.0,892.43,10.0,36,24.7898127960557,13.5,8,4.0,321,Yes,Responded,Stayed
1296,23.0,M,92309.0,5915.53,9.0,25,236.6211742540424,2.0,2,5.0,271,Yes,Ignored,Stayed
1297,35.0,Female,96067.0,4056.65,12.0,73,55.5706028359362,1.0,5,4.0,221,Yes,Ignored,Stayed
1298,54.0,Male,42335.0,4856.69,8.0,20,242.834489474828,3.0,9,3.0,96,Yes,Ignored,Stayed
1299,36.0,Female,75612.0,1344.03,8.0,31,43.35567855762239,3.0,7,4.0,314,No,Responded,Stayed
1300,39.0,Female,40176.0,5137.48,3.0,43,119.4763038890616,6.0,8,4.0,215,No,Ignored,Stayed
1301,42.0,Female,10000000.0,11950.4,10.0,33,362.13328458407887,2.0,8,4.0,94,No,Responded,Stayed
1302,57.0,Female,72953.0,3728.84,2.0,16,233.05241044222453,2.0,1,5.0,62,No,Ignored,Stayed
1303,18.0,Male,57019.0,6999.08,5.0,56,124.9834942390051,3.0,6,3.0,207,No,Responded,Churn
1304,56.0,Male,40324.0,1845.84,4.0,20,92.29188954477152,0.0,4,4.0,70,Y,Responded,Stayed
1305,54.0,Female,148216.0,27670.4,8.0,62,446.2967306883372,7.0,6,5.0,230,Y,Responded,Stayed
1306,45.0,Female,58437.0,19046.37,11.0,42,453.4849893807384,2.0,2,4.0,253,True,Unsubscribed,Stayed
1307,35.0,Male,114715.0,1240.05,5.0,45,27.556598237924952,7.0,1,4.0,356,Yes,Responded,Stayed
1308,56.0,Female,$66287.0,6606.74,5.0,31,213.12077851391973,2.0,8,1.5,29,No,Ignored,Stayed
1309,19.0,Female,107959.0,13485.3,11.0,68,198.31325295652843,11.0,4,4.0,51,Yes,Ignored,Stayed
1310,31.0,Male,109765.0,1459.43,9.0,32,45.60703855467089,2.0,1,3.0,182,Yes,Unsubscribed,Churn
1311,69.0,Female,98824.0,6297.5,6.0,22,286.2501006944414,0.0,6,4.0,143,Yes,Ignored,Stayed
1312,40.0,Male,79821.0,16751.51,14.0,48,348.98976485408275,0.0,6,2.0,207,No,Responded,Stayed
1313,25.0,F,39404.0,17229.03,2.0,41,420.2201364410371,1.0,3,1.5,75,True,Ignored,Churn
1314,82.5,Female,130887.0,22976.13,10.0,50,459.5226714855919,3.0,3,3.0,318,True,Ignored,Stayed
1315,24.0,Female,23327.0,6162.07,9.0,53,116.26542936572793,4.0,9,4.0,223,No,Ignored,Stayed
1316,62.0,woman,75571.0,14426.3,12.0,63,228.9889501643531,11.0,0,4.0,298,Y,Ignored,Stayed
1317,37.0,Male,131497.0,2085.92,4.0,23,90.69227050500363,2.0,4,4.0,296,Yes,Ignored,Churn
1318,18.0,Male,134879.0,5922.13,8.0,45,131.60287625975897,9.0,6,3.0,125,Yes,Unsubscribed,Churn
1319,42.0,Male,38263.0,2625.47,8.0,39,67.31980497075793,6.0,6,4.0,302,No,Ignored,Stayed
1320,44.0,Female,42765.0,1096.89,21.5,51,21.507634903098616,3.0,0,4.0,223,True,Responded,Churn
1321,22.0,Female,53455.0,6287.74,2.0,16,392.9836571128429,2.0,9,3.0,319,Yes,Ignored,Stayed
1322,18.0,Female,84729.0,10961.06,11.0,43,254.90841795516255,8.0,5,5.0,327,Yes,Responded,Churn
1323,29.0,Female,55303.0,29456.83875,13.0,71,476.69351631828414,4.0,5,4.0,188,Yes,Ignored,Stayed
1324,65.0,Female,68920.0,8938.94,13.0,58,154.11962440451455,5.0,7,2.0,222,No,Ignored,Stayed
1325,43.0,Female,10000000.0,4395.23,8.0,22,199.783156822199,2.0,9,3.0,187,Yes,Responded,Stayed
1326,52.0,Male,134995.0,8334.94,9.0,59,141.27009469821758,4.0,9,4.0,13,No,Ignored,Churn
1327,20.0,M,89504.0,6927.11,13.0,43,161.0955684881108,7.0,1,5.0,279,Yes,Ignored,Stayed
1328,30.0,Female,110022.0,23057.66,5.0,59,390.807817318114,6.0,1,4.0,286,No,Responded,Stayed
1329,34.0,Male,67764.0,8217.44,7.0,31,265.0787635805888,3.0,8,4.0,364,Yes,Ignored,Churn
1330,45.0,Female,51027.0,-100.5,9.0,65,97.12620066168569,2.0,1,3.0,288,Yes,Responded,Churn
1331,18.0,Male,111456.0,7187.28,11.0,62,115.92381021533096,3.0,6,2.0,273,Yes,Ignored,Stayed
1332,51.0,Female,95319.0,1759.82,6.0,34,51.75929064053142,4.0,2,4.0,233,Y,Ignored,Stayed
1333,21.0,Male,61830.0,13678.59,12.0,41,333.6240792697667,7.0,5,4.0,38,No,Responded,Stayed
1334,24.0,Male,97475.0,822.91,10.0,33,24.936558049132174,0.0,8,4.0,188,No,Ignored,Stayed
1335,38.0,Male,32497.0,22982.6,8.0,49,469.032566493198,7.0,7,3.0,137,Yes,Responded,Stayed
1336,28.0,Male,96524.0,5767.26,9.0,52,110.90884058472612,7.0,5,4.0,282,No,Ignored,Churn
1337,30.0,Female,133776.0,7833.28,3.0,18,435.1820504552969,3.0,9,4.0,351,Yes,Responded,Stayed
1338,34.0,Male,26511.0,9997.07,1.0,27,370.26171511876265,2.0,9,4.0,340,No,Ignored,Stayed
1339,18.0,Female,85785.0,9814.54,14.0,43,228.2450829705172,4.0,7,2.0,70,No,Ignored,Stayed
1340,44.0,Female,45105.0,16683.87,5.0,38,439.0493091342637,3.0,6,4.0,40,Yes,Ignored,Churn
1341,47.0,Male,80652.0,3618.08,5.0,47,76.9803658443735,13.5,4,1.5,240,No,Ignored,Stayed
1342,47.0,Female,59019.0,6477.12,12.0,63,102.8114609342538,10.0,7,4.0,220,No,Ignored,Stayed
1343,18.0,Male,21587.0,8139.65,9.0,30,271.32151290629736,5.0,7,5.0,321,Y,Ignored,Stayed
1344,27.0,woman,122421.0,8854.48,6.0,47,188.3931724808075,7.0,0,3.0,90,Yes,Responded,Stayed
1345,41.0,Female,69223.0,17028.91,13.0,41,415.3393331595073,0.0,4,3.0,60,Yes,Unsubscribed,Stayed
1346,52.0,Female,10000000.0,7765.89,5.0,36,215.7190904013115,5.0,1,5.0,273,No,Responded,Stayed
1347,41.0,Female,10000000.0,3355.06,12.0,59,56.865463190922334,2.0,3,4.0,122,No,Responded,Stayed
1348,18.0,Male,133002.0,1165.88,2.0,5,233.17531831823948,1.0,5,4.0,239,Yes,Ignored,Churn
1349,41.0,Female,131362.0,5223.3,6.0,20,261.16509783986066,2.0,8,3.0,264,Yes,Ignored,Stayed
1350,18.0,woman,125423.0,13721.44,3.0,36,381.1509835058182,1.0,1,4.0,221,Yes,Ignored,Stayed
1351,43.0,woman,124041.0,4794.27,2.0,19,252.329874804514,3.0,8,3.0,212,Yes,Responded,Stayed
1352,34.0,M,90442.0,16440.99,1.0,34,483.5586607134788,3.0,0,4.0,214,No,Ignored,Churn
1353,62.0,Male,51721.0,4645.41,3.0,15,309.69382712053806,2.0,0,4.0,251,No,Ignored,Stayed
1354,18.0,Male,133710.0,6827.84,4.0,31,220.25284091099672,3.0,1,2.0,25,No,Responded,Stayed
1355,56.0,Male,97154.0,5501.95,4.0,56,98.24917463114538,2.0,4,5.0,173,Yes,Ignored,Stayed
1356,31.0,Male,67224.0,1683.35,10.0,38,44.29878668915558,2.0,0,1.5,187,Yes,Ignored,Stayed
1357,38.0,Female,62316.0,1081.17,4.0,47,23.00358609270571,9.0,7,5.0,63,Yes,Ignored,Stayed
1358,39.0,Female,81692.0,15667.65,1.0,38,412.3065498623537,3.0,9,1.5,284,Yes,Ignored,Stayed
1359,26.0,F,10000000.0,22522.06,12.0,61,369.2140305080456,3.0,3,2.0,106,Yes,Ignored,Stayed
1360,21.0,Female,100152.0,10353.77,6.0,48,215.7035699193081,1.0,4,5.0,30,Yes,Ignored,Churn
1361,20.0,Female,146899.0,2216.75,4.0,17,130.39700190235544,2.0,5,4.0,239,No,Ignored,Stayed
1362,51.0,Male,48164.0,11600.71,4.0,31,374.2164547508442,4.0,5,4.0,300,Yes,Unsubscribed,Churn
1363,49.0,Female,74460.0,9046.02,3.0,37,244.486981992741,1.0,3,4.0,194,Yes,Ignored,Stayed
1364,56.0,Male,85780.0,19097.87,11.0,46,415.1711420864145,6.0,4,4.0,306,Yes,Ignored,Stayed
1365,48.0,Female,$108774.0,20031.62,2.0,46,435.4699439226577,2.0,9,3.0,306,No,Responded,Stayed
1366,23.0,Female,35216.0,5426.37,6.0,14,387.5979388327567,1.0,5,4.0,166,Yes,Ignored,Stayed
1367,37.0,Female,78741.0,3267.78,10.0,67,48.77278441342797,12.0,5,2.0,242,Yes,Responded,Stayed
1368,46.0,Male,133985.0,5162.59,12.0,64,80.66548275472022,9.0,8,4.0,226,No,Ignored,Stayed
1369,57.0,Female,103329.0,6751.5,9.0,32,210.98440426737108,6.0,4,4.0,125,Yes,Ignored,Stayed
1370,53.0,Female,79095.0,28537.9,14.0,62,460.28867195728674,11.0,5,2.0,36,No,Responded,Stayed
1371,53.0,Female,100165.0,595.48,3.0,29,20.53380521416996,2.0,4,4.0,104,Yes,Ignored,Churn
1372,32.0,Female,131952.0,14070.72,13.0,49,287.1576456810336,6.0,0,5.0,44,True,Ignored,Stayed
1373,53.0,Male,20864.0,7171.26,5.0,41,174.90875490878642,2.0,5,1.5,288,No,Unsubscribed,Stayed
1374,50.0,Female,36709.0,9917.11,9.0,49,202.38995790338944,4.0,8,3.0,129,Yes,Ignored,Churn
1375,39.0,Female,115961.0,7792.28,3.0,26,299.7029356854472,0.0,9,4.0,129,Yes,Ignored,Stayed
1376,44.0,Male,$22994.0,1872.41,1.0,5,374.482821685049,0.0,3,4.0,73,No,Ignored,Stayed
1377,41.0,Female,72664.0,9306.25,6.0,40,232.6561790420573,4.0,5,3.0,200,No,Ignored,Stayed
1378,37.0,Female,119227.0,12650.67,9.0,38,332.9124154699811,7.0,6,5.0,207,Yes,Ignored,Stayed
1379,69.0,Male,24837.0,4130.78,1.0,44,93.88136469579442,2.0,7,4.0,52,No,Ignored,Stayed
1380,39.0,Male,128440.0,19490.73,12.0,50,389.8146661155151,10.0,2,5.0,46,No,Unsubscribed,Stayed
1381,32.0,Non-Binary,48931.0,20682.1,11.0,54,383.0018198827685,9.0,5,4.0,279,Yes,Ignored,Stayed
1382,53.0,Female,10000000.0,10251.04,3.0,39,262.84719407338804,5.0,2,4.0,273,Yes,Ignored,Stayed
1383,37.0,Female,34693.0,21164.33,10.0,67,315.88552513849766,5.0,3,3.0,320,No,Unsubscribed,Stayed
1384,55.0,Female,37576.0,4379.58,10.0,30,145.98588085820697,4.0,1,4.0,308,Yes,Ignored,Stayed
1385,41.0,Female,70435.0,2751.39,1.0,9,305.7102717053128,0.0,2,2.0,292,Yes,Ignored,Stayed
1386,33.0,Female,68785.0,4709.86,12.0,53,88.86533936864963,10.0,3,4.0,39,No,Responded,Stayed
1387,74.0,Female,115761.0,9333.25,10.0,27,345.675760952279,1.0,9,4.0,237,Yes,Ignored,Stayed
1388,33.0,Male,97713.0,1627.4,14.0,65,25.036947747173333,3.0,0,2.0,12,No,Ignored,Stayed
1389,29.0,Male,42195.0,2679.1,7.0,58,46.1913959756955,2.0,6,5.0,236,No,Unsubscribed,Stayed
1390,33.0,Male,101418.0,3820.61,4.0,26,146.94647200025156,1.0,7,4.0,172,No,Ignored,Stayed
1391,38.0,Male,98002.0,18545.42,7.0,63,294.37167175181304,12.0,5,1.5,215,No,Ignored,Stayed
1392,41.0,Female,143769.0,1114.72,7.0,43,25.923702108979523,3.0,2,4.0,29,Yes,Ignored,Stayed
1393,18.0,Female,40470.0,9909.15,10.0,40,247.7287489379528,2.0,4,1.5,136,Yes,Ignored,Stayed
1394,70.0,Female,10000000.0,1139.74,5.0,17,67.04368869475572,1.0,1,2.0,113,No,Ignored,Stayed
1395,32.0,Male,132651.0,14080.94,9.0,35,402.3125068781988,5.0,8,2.0,279,No,Ignored,Stayed
1396,52.0,Male,10000000.0,5660.36,11.0,36,157.23225621017716,2.0,8,1.5,56,Yes,Ignored,Stayed
1397,41.0,Female,129999.0,11237.43,7.0,44,255.39608920904635,4.0,8,1.5,338,No,Ignored,Stayed
1398,47.0,Male,62814.0,16314.72,12.0,71,229.78473048425008,13.5,8,4.0,147,True,Ignored,Stayed
1399,32.0,Male,41042.0,4700.44,11.0,44,106.8281126618712,5.0,2,3.0,220,Yes,Ignored,Stayed
1400,48.0,Female,10000000.0,-100.5,14.0,77,479.4545424892326,3.0,1,4.0,168,Yes,Ignored,Stayed
1401,25.0,Male,$83723.0,15919.51,7.0,36,442.20871842164576,7.0,4,5.0,65,Yes,Ignored,Stayed
1402,64.0,Female,21375.0,12505.6,14.0,41,305.01470333285704,6.0,0,4.0,103,Yes,Ignored,Stayed
1403,58.0,Female,120997.0,11701.68,11.0,31,377.4736293580208,0.0,4,4.0,112,Yes,Ignored,Stayed
1404,30.0,Female,87163.0,7997.39,1.0,30,266.5797705033463,0.0,9,1.5,134,No,Ignored,Churn
1405,29.0,Male,142740.0,2491.42,3.0,39,63.88255607222632,1.0,0,3.0,344,Yes,Responded,Churn
1406,35.0,M,24603.0,21462.23,14.0,71,302.28494605061456,3.0,2,5.0,25,No,Unsubscribed,Stayed
1407,31.0,Male,21462.0,8712.55,2.0,38,229.2776866738812,3.0,5,4.0,70,True,Ignored,Churn
1408,28.0,Male,67645.0,5615.15,9.0,36,155.97651367643712,3.0,8,4.0,4,No,Ignored,Stayed
1409,74.0,Female,105761.0,1134.66,13.0,39,29.0937936196902,4.0,9,3.0,105,No,Ignored,Stayed
1410,18.0,Female,135828.0,25852.2,11.0,57,453.5473411254595,9.0,3,4.0,268,Yes,Unsubscribed,Churn
1411,70.0,Female,62598.0,3310.34,8.0,55,60.18797016576723,9.0,2,5.0,223,No,Unsubscribed,Stayed
1412,42.0,Male,92833.0,6991.38,9.0,31,225.52829113624296,3.0,9,4.0,195,Y,Ignored,Stayed
1413,27.0,Male,136178.0,29456.83875,14.0,75,462.3264281155606,13.5,7,5.0,15,No,Responded,Stayed
1414,51.0,Male,121221.0,484.1,4.0,15,32.27350356307264,0.0,8,5.0,232,No,Ignored,Stayed
1415,82.5,Female,53798.0,12385.04,11.0,32,387.0324561847393,0.0,5,4.0,215,No,Ignored,Churn
1416,26.0,F,96106.0,2730.71,10.0,54,50.56868840120803,10.0,5,1.5,90,Yes,Ignored,Stayed
1417,54.0,Female,111756.0,11660.63,1.0,31,376.1493101667133,5.0,3,4.0,246,Yes,Responded,Stayed
1418,29.0,Female,94694.0,4736.36,12.0,47,100.77372248370216,9.0,4,4.0,63,No,Ignored,Stayed
1419,59.0,Female,53139.0,26626.94,14.0,63,422.64985371395306,12.0,0,3.0,116,Yes,Ignored,Stayed
1420,37.0,Male,111717.0,16057.94,11.0,37,433.99832355276095,6.0,7,4.0,190,No,Ignored,Stayed
1421,24.0,M,49424.0,1267.86,13.0,27,46.95776475359029,3.0,8,2.0,82,Yes,Responded,Stayed
1422,35.0,Female,41029.0,7575.93,14.0,36,210.4424270986541,13.5,0,4.0,89,Yes,Ignored,Stayed
1423,30.0,Female,39065.0,10793.42,1.0,45,239.85373596025693,9.0,6,4.0,85,No,Responded,Stayed
1424,48.0,Female,109156.0,4816.3,4.0,24,200.6791820099331,4.0,7,4.0,185,Yes,Ignored,Stayed
1425,52.0,Female,63258.0,22419.57,14.0,61,367.5340106110022,0.0,0,4.0,132,Yes,Ignored,Stayed
1426,31.0,Female,145211.0,23161.82,10.0,61,379.7019280275949,11.0,5,2.0,290,Yes,Ignored,Churn
1427,58.0,Male,20228.0,25085.31,11.0,61,411.2346083243873,0.0,1,5.0,286,No,Ignored,Stayed
1428,33.0,Female,99465.0,8323.22,7.0,54,154.13374751307325,3.0,0,5.0,305,No,Ignored,Stayed
1429,18.0,M,105119.0,1694.44,4.0,32,52.95135975097868,0.0,5,3.0,24,Yes,Ignored,Stayed
1430,32.0,M,93531.0,8299.83,3.0,36,230.5508001181063,2.0,3,5.0,42,Y,Unsubscribed,Churn
1431,24.0,Male,66040.0,18230.38,14.0,50,364.6076916512488,6.0,2,3.0,291,No,Ignored,Stayed
1432,24.0,F,26464.0,969.79,3.0,7,138.5413601561084,0.0,5,1.5,336,Yes,Responded,Stayed
1433,40.0,Female,142017.0,15241.96,14.0,73,208.79392178489056,13.0,6,4.0,2,Yes,Ignored,Stayed
1434,43.0,Female,141631.0,12859.73,9.0,38,338.4140163270471,6.0,4,4.0,211,Yes,Ignored,Churn
1435,37.0,F,96396.0,19472.3,7.0,41,474.9342550252303,1.0,6,5.0,336,No,Ignored,Stayed
1436,46.0,F,79470.0,9395.02,3.0,29,323.966336772517,0.0,8,4.0,71,No,Ignored,Stayed
1437,36.0,M,128255.0,16177.23,6.0,51,317.200661236668,9.0,1,4.0,126,Yes,Ignored,Stayed
1438,32.0,Female,34130.0,14164.73,12.0,40,354.1183335521788,0.0,1,4.0,127,Y,Responded,Stayed
1439,23.0,Male,65156.0,7021.9,11.0,60,117.03171162812995,7.0,7,3.0,97,Yes,Unsubscribed,Churn
1440,57.0,Female,10000000.0,4614.07,8.0,25,184.56270310661637,0.0,4,4.0,94,Yes,Responded,Stayed
1441,42.0,Female,120625.0,11199.75,10.0,68,164.70226854022434,12.0,1,3.0,14,No,Ignored,Stayed
1442,54.0,Female,93591.0,2891.52,11.0,66,43.81083600775172,10.0,4,5.0,346,No,Ignored,Stayed
1443,39.0,woman,133089.0,12571.16,1.0,44,285.70809567793185,0.0,0,3.0,131,Yes,Responded,Stayed
1444,48.0,Female,77204.0,3473.69,6.0,19,182.82574322805624,3.0,7,5.0,318,Yes,Ignored,Churn
1445,60.0,Male,31397.0,8102.83,4.0,24,337.61784583104645,2.0,9,3.0,199,Yes,Ignored,Stayed
1446,18.0,F,85603.0,24930.09,13.0,52,479.4247196191021,0.0,9,4.0,269,No,Ignored,Stayed
1447,18.0,Male,112905.0,5589.52,9.0,41,136.32977366564592,6.0,0,5.0,130,Yes,Responded,Stayed
1448,46.0,Female,10000000.0,6496.83,4.0,22,295.3103744128208,1.0,5,4.0,356,Yes,Ignored,Stayed
1449,18.0,Male,126031.0,1432.28,3.0,12,119.35692859762791,0.0,4,4.0,69,Yes,Ignored,Churn
1450,62.0,Female,56132.0,2886.27,9.0,33,87.4626214378606,5.0,0,4.0,328,Yes,Ignored,Stayed
1451,29.0,Female,49709.0,3602.49,10.0,32,112.57787297101486,6.0,1,1.5,122,Yes,Responded,Stayed
1452,68.0,Female,143750.0,4990.13,4.0,50,99.80255856785632,9.0,4,4.0,132,Yes,Ignored,Churn
1453,27.0,Male,146218.0,7652.92,9.0,30,255.0972166343556,1.0,4,4.0,212,Yes,Responded,Stayed
1454,48.0,Female,78095.0,13413.05,6.0,33,406.4560886317653,3.0,1,1.5,20,No,Ignored,Stayed
1455,18.0,Female,61337.0,9259.39,6.0,29,319.28921368359414,5.0,7,3.0,120,No,Ignored,Stayed
1456,35.0,Male,54775.0,1119.0,1.0,20,55.95000416095219,0.0,3,5.0,304,Yes,Ignored,Stayed
1457,42.0,Male,39222.0,18497.55,2.0,44,420.3987719400519,6.0,7,5.0,258,Yes,Ignored,Churn
1458,82.5,F,49553.0,7900.85,13.0,44,179.5648122436953,7.0,7,2.0,172,Yes,Ignored,Stayed
1459,42.0,Female,122924.0,6432.85,8.0,41,156.89878528659875,2.0,1,4.0,275,Yes,Ignored,Churn
1460,55.0,Male,53313.0,1845.32,5.0,18,102.51802770901008,3.0,4,2.0,182,Yes,Ignored,Stayed
1461,50.0,Female,47594.0,14339.36,12.0,52,275.7569779526692,4.0,5,4.0,127,No,Unsubscribed,Stayed
1462,82.0,M,131527.0,7957.96,14.0,37,215.07993755552891,4.0,4,2.0,308,No,Ignored,Stayed
1463,51.0,Male,122127.0,5772.16,4.0,29,199.03992107209424,3.0,9,5.0,151,Yes,Ignored,Churn
1464,56.0,Non-Binary,112071.0,23373.29,13.0,49,477.0059127934034,3.0,7,4.0,309,Yes,Ignored,Stayed
1465,18.0,Female,24379.0,4292.87,8.0,51,84.17391411172937,1.0,6,5.0,58,Yes,Unsubscribed,Stayed
1466,42.0,Male,31831.0,12047.34,9.0,26,463.35912202383327,2.0,9,1.5,143,No,Ignored,Stayed
1467,25.0,Female,10000000.0,25416.38,8.0,52,488.7764659112044,1.0,3,4.0,9,No,Ignored,Stayed
